customer_id,age,Income,credit_score,loan_amount,loan_status,interest_rate,tenure
3516,32,148,816,5508,yes,0.13,2
3517,45,38,756,148,yes,0.13,1
3518,24,95,732,146,yes,0.13,2
3519,37,129,716,50,yes,0.13,2
3520,31,84,776,50,yes,0.13,1
3521,37,29,705,50,yes,0.13,2
3522,36,350,763,50,yes,0.13,1
3523,64,950,711,134,yes,0.13,2
3524,29,1550,763,50,yes,0.13,2
3525,58,15,767,50,yes,0.13,2
3526,59,13,767,50,yes,0.13,2
3527,58,9,721,50,yes,0.13,1
3528,35,24,772,50,yes,0.13,2
3529,43,41,751,50,yes,0.13,1
3530,33,25,780,50,yes,0.13,1
3531,54,49,752,50,yes,0.13,2
3532,38,58,767,128,yes,0.13,2
3533,38,141,711,50,yes,0.13,1
3534,57,550,724,211,yes,0.13,2
3535,34,61,716,50,yes,0.13,2
3536,52,65,780,50,yes,0.13,1
3537,32,112,776,229,yes,0.13,2
3538,37,19,776,50,yes,0.13,1
3539,26,23,820,50,yes,0.13,2
3540,56,650,751,50,yes,0.13,2
3541,39,350,776,50,yes,0.13,2
3542,45,144,746,2150,yes,0.13,1
3543,24,118,726,50,yes,0.13,1
3544,37,194,711,50,yes,0.13,2
3545,45,1509,772,50,yes,0.13,2
3546,48,174,751,50,yes,0.13,1
3547,65,34,772,119,yes,0.13,1
3548,46,84,723,50,yes,0.13,1
3549,30,41,729,50,yes,0.13,2
3550,33,92,756,50,yes,0.13,2
3551,30,19,771,116,yes,0.13,2
3552,37,55,765,172,yes,0.13,2
3553,51,22,765,50,yes,0.13,1
3554,41,155,726,50,yes,0.13,2
3555,37,72,715,50,yes,0.13,2
3556,35,81,719,50,yes,0.13,1
3557,35,350,745,50,yes,0.13,2
3558,46,54,747,189,yes,0.13,1
3559,37,650,749,50,yes,0.13,1
3560,51,68,766,50,yes,0.13,2
3561,31,65,751,126,yes,0.13,1
3562,24,31,780,142,yes,0.13,2
3563,32,169,714,272,yes,0.125,1
3564,53,139,767,50,yes,0.13,2
3565,33,29,756,50,yes,0.13,2
3566,30,43,772,50,yes,0.13,2
3567,57,850,752,50,yes,0.13,1
3568,51,43,705,123,yes,0.13,1
3569,24,194,747,50,yes,0.13,2
3570,41,24,763,50,yes,0.13,1
3571,54,32,756,50,yes,0.13,1
3572,42,153,717,416,yes,0.13,2
3573,24,350,816,50,yes,0.13,1
3574,37,165,717,50,yes,0.13,2
3575,56,64,776,50,yes,0.13,2
3576,63,15,756,83,yes,0.13,2
3577,56,750,776,50,yes,0.13,2
3578,39,32,756,50,yes,0.13,1
3579,29,128,712,2509,yes,0.13,1
3580,28,84,747,1502,yes,0.125,2
3581,41,62,751,50,yes,0.13,1
3582,28,33,780,50,yes,0.13,2
3583,49,65,711,50,yes,0.13,1
3584,24,33,766,85,yes,0.13,2
3585,63,15,763,115,yes,0.13,1
3586,45,45,780,50,yes,0.13,1
3587,30,132,732,50,yes,0.13,1
3588,28,29,820,50,yes,0.13,1
3589,62,65,711,50,yes,0.13,1
3590,38,52,751,147,yes,0.13,2
3591,32,64,820,50,yes,0.13,1
3592,58,73,746,224,yes,0.13,1
3593,33,250,717,50,yes,0.13,2
3594,37,44,776,192,yes,0.13,1
3595,34,79,749,50,yes,0.13,1
3596,38,1504,776,79,yes,0.13,2
3597,44,88,740,50,yes,0.13,2
3598,56,51,751,50,yes,0.13,1
3599,37,61,767,50,yes,0.13,2
3600,45,23,820,91,yes,0.125,1
3601,44,38,724,95,yes,0.13,1
3602,37,75,751,50,yes,0.13,2
3603,47,42,820,50,yes,0.13,1
3604,51,45,820,50,yes,0.13,1
3605,63,59,765,50,yes,0.13,1
3606,61,1350,751,50,yes,0.13,2
3607,43,9,711,96,yes,0.13,1
3608,41,62,767,50,yes,0.13,2
3609,59,2502,740,553,yes,0.13,2
3610,29,162,705,50,yes,0.13,2
3611,32,93,756,79,yes,0.13,1
3612,64,145,767,50,yes,0.13,2
3613,32,99,732,368,yes,0.125,2
3614,35,148,718,50,yes,0.13,1
3615,34,154,746,50,yes,0.13,1
3616,58,149,765,50,yes,0.13,1
3617,41,69,766,78,yes,0.13,1
3618,37,350,776,146,yes,0.13,2
3619,35,48,780,50,yes,0.13,1
3620,45,42,776,50,yes,0.13,1
3621,53,132,776,303,yes,0.13,2
3622,53,81,745,193,yes,0.13,1
3623,54,650,712,50,yes,0.13,1
3624,28,45,745,95,yes,0.13,2
3625,58,750,717,50,yes,0.13,2
3626,47,71,747,50,yes,0.13,1
3627,24,28,780,50,yes,0.13,2
3628,27,83,721,50,yes,0.13,2
3629,42,131,726,50,yes,0.13,2
3630,32,82,711,50,yes,0.13,1
3631,41,79,785,225,yes,0.13,1
3632,46,51,715,50,yes,0.13,2
3633,46,111,728,50,yes,0.13,2
3634,51,93,776,50,yes,0.13,1
3635,59,73,746,50,yes,0.13,2
3636,58,24,765,50,yes,0.13,1
3637,37,64,767,50,yes,0.13,1
3638,39,1504,780,242,yes,0.13,1
3639,47,38,715,50,yes,0.13,1
3640,51,191,667,50,yes,0.13,1
3641,64,53,717,50,yes,0.13,2
3642,59,74,746,50,yes,0.13,2
3643,55,21,723,50,yes,0.13,1
3644,57,850,756,144,yes,0.13,1
3645,59,41,749,174,yes,0.13,2
3646,42,79,761,50,yes,0.13,2
3647,34,141,738,2650,yes,0.13,1
3648,41,32,780,50,yes,0.13,2
3649,43,38,781,50,yes,0.13,1
3650,53,85,776,50,yes,0.13,1
3651,47,93,763,1507,yes,0.13,2
3652,49,130,715,50,yes,0.13,2
3653,35,69,751,50,yes,0.13,2
3654,52,32,715,50,yes,0.13,2
3655,53,61,767,177,yes,0.13,2
3656,48,125,751,50,yes,0.13,1
3657,35,350,780,50,yes,0.13,2
3658,52,1504,751,50,yes,0.13,1
3659,37,24,820,50,yes,0.13,2
3660,33,22,816,50,yes,0.13,2
3661,38,59,751,50,yes,0.13,2
3662,29,1250,712,50,yes,0.125,2
3663,35,164,711,55050,yes,0.13,2
3664,26,650,756,50,yes,0.125,1
3665,48,43,715,50,yes,0.13,1
3666,43,750,771,50,yes,0.13,2
3667,37,51,752,50,yes,0.13,1
3668,27,59,756,50,yes,0.13,1
3669,38,129,776,75,yes,0.13,1
3670,30,22,717,50,yes,0.13,1
3671,38,29,816,50,yes,0.13,1
3672,32,18,816,50,yes,0.13,1
3673,38,65,765,50,yes,0.13,1
3674,34,65,705,50,yes,0.13,2
3675,42,38,721,50,yes,0.13,2
3676,37,1150,716,50,yes,0.13,1
3677,62,22,766,111,yes,0.13,1
3678,59,43,776,50,yes,0.13,2
3679,49,350,756,50,yes,0.13,2
3680,49,134,728,50,yes,0.13,1
3681,36,32,705,50,yes,0.13,2
3682,33,139,705,50,yes,0.13,2
3683,43,45,723,50,yes,0.13,2
3684,53,62,765,50,yes,0.13,2
3685,57,51,745,1503,yes,0.13,1
3686,53,93,763,313,yes,0.13,2
3687,37,122,705,50,yes,0.13,2
3688,34,45,716,50,yes,0.13,2
3689,51,179,667,50,yes,0.13,1
3690,36,64,752,2505,yes,0.13,2
3691,63,41,772,50,yes,0.13,2
3692,37,58,756,50,yes,0.13,2
3693,57,64,751,50,yes,0.13,1
3694,52,28,745,50,yes,0.13,2
3695,38,21,717,50,yes,0.13,1
3696,61,650,752,50,yes,0.13,1
3697,31,78,721,50,yes,0.13,2
3698,39,59,765,50,yes,0.13,2
3699,38,59,765,50,yes,0.125,1
3700,46,83,717,50,yes,0.13,1
3701,48,128,728,50,yes,0.13,2
3702,58,95,751,50,yes,0.13,1
3703,32,1650,705,4150,yes,0.13,2
3704,67,78,751,50,yes,0.13,2
3705,36,184,771,50,yes,0.13,2
3706,24,350,780,50,yes,0.13,1
3707,58,51,756,123,yes,0.13,1
3708,43,35,756,50,yes,0.13,2
3709,31,74,712,50,yes,0.13,2
3710,37,43,780,50,yes,0.13,2
3711,49,23,780,50,yes,0.13,1
3712,27,250,816,99,yes,0.13,1
3713,32,112,756,50,yes,0.13,2
3714,46,74,723,50,yes,0.13,1
3715,49,65,816,232,yes,0.13,2
3716,29,124,721,50,yes,0.13,2
3717,55,65,749,50,yes,0.13,2
3718,61,73,709,285,yes,0.13,2
3719,45,8,820,50,yes,0.13,2
3720,33,53,746,76,yes,0.13,1
3721,63,131,751,229,yes,0.13,1
3722,32,13,776,50,yes,0.125,1
3723,42,650,751,98,yes,0.13,1
3724,51,45,756,82,yes,0.13,1
3725,44,39,724,119,yes,0.13,2
3726,33,78,720,50,yes,0.13,2
3727,39,43,765,50,yes,0.13,1
3728,56,31,776,1509,yes,0.125,1
3729,28,118,751,161,yes,0.13,2
3730,43,82,820,50,yes,0.13,1
3731,24,112,749,50,yes,0.13,1
3732,34,150,816,50,yes,0.13,1
3733,26,18,767,95,yes,0.13,2
3734,58,72,776,50,yes,0.13,1
3735,43,72,721,50,yes,0.13,1
3736,30,78,741,50,yes,0.13,1
3737,54,78,776,50,yes,0.13,2
3738,44,350,765,50,yes,0.13,1
3739,54,45,717,50,yes,0.13,2
3740,39,850,816,50,yes,0.13,2
3741,59,174,740,50,yes,0.13,1
3742,53,51,745,50,yes,0.13,1
3743,32,181,716,50,yes,0.125,1
3744,30,78,717,194,yes,0.13,1
3745,54,79,756,50,yes,0.13,2
3746,27,119,746,118,yes,0.13,1
3747,63,49,780,1509,yes,0.125,1
3748,26,83,732,50,yes,0.13,1
3749,33,15050,810,126,yes,0.13,1
3750,43,750,771,50,yes,0.13,1
3751,57,52,765,50,yes,0.13,1
3752,26,12,780,50,yes,0.13,1
3753,55,82,705,219,yes,0.13,2
3754,24,34,776,50,yes,0.13,1
3755,63,112,751,50,yes,0.13,1
3756,55,42,780,50,yes,0.13,1
3757,35,83,751,50,yes,0.13,2
3758,45,142,717,50,yes,0.13,1
3759,47,199,762,50,yes,0.13,1
3760,31,29,766,121,yes,0.13,1
3761,56,750,717,273,yes,0.13,1
3762,49,25,723,50,yes,0.13,1
3763,53,84,772,50,yes,0.13,1
3764,62,81,720,50,yes,0.13,2
3765,63,15,816,50,yes,0.13,2
3766,26,54,776,50,yes,0.13,1
3767,59,1508,712,3504,yes,0.13,1
3768,30,83,709,50,yes,0.13,1
3769,42,62,723,1750,yes,0.125,1
3770,29,134,717,2504,yes,0.13,2
3771,30,75,771,79,yes,0.13,2
3772,31,1509,716,341,yes,0.13,2
3773,35,152,718,50,yes,0.13,1
3774,62,83,751,50,yes,0.13,2
3775,51,52,776,50,yes,0.13,1
3776,32,31,765,50,yes,0.13,1
3777,27,135,810,449,yes,0.13,2
3778,62,98,767,151,yes,0.13,1
3779,66,14,756,50,yes,0.13,2
3780,53,64,751,50,yes,0.13,1
3781,49,1509,708,50,yes,0.13,2
3782,65,118,705,333,yes,0.125,1
3783,24,850,751,50,yes,0.13,1
3784,37,51,717,50,yes,0.13,2
3785,24,115,712,50,yes,0.13,1
3786,54,83,751,50,yes,0.13,1
3787,54,950,776,50,yes,0.13,1
3788,37,28,745,50,yes,0.125,1
3789,32,82,749,221,yes,0.13,1
3790,51,24,816,50,yes,0.13,1
3791,46,71,745,50,yes,0.13,1
3792,41,850,776,50,yes,0.13,2
3793,62,1509,745,50,yes,0.13,1
3794,54,130,747,50,yes,0.13,1
3795,52,39,721,50,yes,0.13,1
3796,51,39,780,98,yes,0.13,1
3797,24,550,751,50,yes,0.13,2
3798,61,31,776,50,yes,0.13,1
3799,55,35,780,144,yes,0.13,1
3800,37,44,721,50,yes,0.13,2
3801,64,35,765,50,yes,0.13,1
3802,34,250,776,1506,yes,0.13,1
3803,31,150,723,50,yes,0.13,1
3804,42,83,715,50,yes,0.13,1
3805,47,2503,715,50,yes,0.13,1
3806,29,84,763,50,yes,0.13,2
3807,34,41,763,50,yes,0.13,2
3808,36,164,724,50,yes,0.13,1
3809,34,152,714,50,yes,0.13,2
3810,26,62,756,50,yes,0.13,2
3811,48,12,780,89,yes,0.13,2
3812,47,28,756,50,yes,0.13,1
3813,39,52,736,50,yes,0.13,2
3814,62,19,705,97,yes,0.13,1
3815,34,35,705,50,yes,0.13,2
3816,43,28,776,96,yes,0.13,1
3817,55,750,716,50,yes,0.13,1
3818,65,130,767,50,yes,0.13,2
3819,26,1502,746,50,yes,0.13,2
3820,57,550,710,50,yes,0.13,1
3821,32,61,746,2505,yes,0.13,1
3822,35,188,761,259,yes,0.13,1
3823,63,178,760,50,yes,0.13,2
3824,49,44,767,194,yes,0.13,1
3825,23,12,780,50,yes,0.13,2
3826,24,69,726,188,yes,0.13,2
3827,43,132,790,50,yes,0.13,2
3828,39,128,732,196,yes,0.13,1
3829,31,44,763,122,yes,0.13,1
3830,65,44,765,50,yes,0.13,1
3831,34,34,706,50,yes,0.13,1
3832,37,132,732,50,yes,0.13,2
3833,62,158,724,50,yes,0.13,2
3834,33,83,820,50,yes,0.13,1
3835,48,28,717,75,yes,0.13,1
3836,33,131,751,50,yes,0.13,2
3837,45,31,765,50,yes,0.13,1
3838,44,30,711,50,yes,0.13,1
3839,37,71,776,127,yes,0.13,2
3840,31,42,740,50,yes,0.13,1
3841,56,35,820,114,yes,0.13,2
3842,24,81,721,50,yes,0.13,1
3843,61,91,720,50,yes,0.13,1
3844,32,129,741,50,yes,0.13,2
3845,51,75,810,50,yes,0.13,2
3846,26,54,756,2350,yes,0.13,2
3847,31,43,766,50,yes,0.13,2
3848,43,94,772,50,yes,0.13,2
3849,57,84,705,50,yes,0.13,2
3850,42,34,720,50,yes,0.13,2
3851,48,15,763,50,yes,0.13,1
3852,46,99,712,194,yes,0.13,1
3853,33,15,816,82,yes,0.125,1
3854,45,83,760,50,yes,0.13,1
3855,31,83,776,50,yes,0.13,1
3856,42,143,745,50,yes,0.13,1
3857,56,81,751,50,yes,0.13,1
3858,63,39,715,50,yes,0.13,2
3859,42,158,816,277,yes,0.13,2
3860,32,62,717,50,yes,0.13,2
3861,31,64,820,50,yes,0.13,1
3862,65,29,766,50,yes,0.13,2
3863,37,64,749,50,yes,0.13,1
3864,34,21,723,50,yes,0.13,1
3865,62,142,752,50,yes,0.13,2
3866,56,64,749,50,yes,0.13,2
3867,51,30,776,50,yes,0.13,2
3868,44,61,810,50,yes,0.13,2
3869,41,44,776,50,yes,0.13,2
3870,43,78,709,161,yes,0.13,1
3871,25,25,767,50,yes,0.13,2
3872,30,125,715,50,yes,0.13,2
3873,53,63,780,50,yes,0.13,1
3874,54,54,756,185,yes,0.13,1
3875,36,92,711,184,yes,0.13,2
3876,26,119,756,381,yes,0.13,1
3877,35,30,751,50,yes,0.13,1
3878,29,41,780,50,yes,0.13,2
3879,35,81,711,50,yes,0.13,1
3880,28,1501,749,2750,yes,0.13,2
3881,48,25,765,50,yes,0.13,2
3882,46,55,766,50,yes,0.13,2
3883,31,43,724,166,yes,0.13,2
3884,30,98,776,98,yes,0.13,1
3885,27,112,746,302,yes,0.13,1
3886,32,69,751,1502,yes,0.13,1
3887,67,79,745,215,yes,0.125,1
3888,24,118,765,50,yes,0.13,1
3889,45,81,709,251,yes,0.13,1
3890,26,19,820,121,yes,0.13,1
3891,42,139,747,50,yes,0.13,1
3892,65,63,765,50,yes,0.13,1
3893,59,1502,717,50,yes,0.13,1
3894,24,30,745,50,yes,0.13,1
3895,32,44,776,81,yes,0.13,1
3896,36,59,716,216,yes,0.13,2
3897,48,224,762,50,yes,0.125,1
3898,56,64,746,50,yes,0.13,2
3899,44,129,717,50,yes,0.13,1
3900,37,43,717,50,yes,0.13,1
3901,51,12,816,50,yes,0.125,1
3902,34,53,751,50,yes,0.13,1
3903,45,39,724,50,yes,0.13,2
3904,47,65,711,50,yes,0.13,2
3905,29,18,816,94,yes,0.13,1
3906,52,55,756,50,yes,0.13,2
3907,61,650,749,50,yes,0.13,1
3908,30,42,776,187,yes,0.13,1
3909,24,44,820,50,yes,0.13,2
3910,33,111,705,50,yes,0.13,1
3911,33,62,780,50,yes,0.13,1
3912,52,44,763,148,yes,0.13,2
3913,30,69,766,50,yes,0.13,2
3914,45,62,763,172,yes,0.13,1
3915,27,35,776,50,yes,0.13,2
3916,38,91,752,50,yes,0.13,1
3917,32,12,721,96,yes,0.13,2
3918,41,89,820,292,yes,0.13,1
3919,37,65,745,50,yes,0.13,1
3920,64,179,747,3050,yes,0.13,2
3921,34,82,766,50,yes,0.125,1
3922,24,48,780,50,yes,0.13,1
3923,31,250,766,50,yes,0.13,1
3924,41,91,752,3350,yes,0.13,1
3925,61,122,741,50,yes,0.13,1
3926,42,22,717,50,yes,0.13,1
3927,48,43,705,50,yes,0.13,1
3928,59,38,745,50,yes,0.13,2
3929,57,61,709,50,yes,0.13,1
3930,37,33,816,50,yes,0.13,2
3931,53,145,747,345,yes,0.13,2
3932,53,1750,780,50,yes,0.13,1
3933,26,55,723,50,yes,0.13,1
3934,39,30,749,50,yes,0.13,1
3935,35,68,711,126,yes,0.13,2
3936,59,53,749,50,yes,0.13,1
3937,43,63,763,50,yes,0.13,2
3938,39,123,751,92,yes,0.13,2
3939,49,13,711,50,yes,0.13,1
3940,47,12,721,1502,yes,0.13,2
3941,41,53,749,1502,yes,0.13,1
3942,57,79,810,294,yes,0.13,1
3943,42,89,820,1750,yes,0.13,1
3944,61,188,734,50,yes,0.13,2
3945,56,62,717,50,yes,0.13,1
3946,29,123,717,428,yes,0.13,1
3947,25,30,751,50,yes,0.13,1
3948,32,119,751,50,yes,0.13,1
3949,37,123,785,253,yes,0.125,1
3950,31,23,816,50,yes,0.13,1
3951,38,62,766,255,yes,0.13,1
3952,30,69,724,1506,yes,0.13,1
3953,61,124,732,50,yes,0.13,2
3954,32,52,820,50,yes,0.13,2
3955,32,134,785,50,yes,0.13,2
3956,62,58,763,50,yes,0.13,2
3957,62,45,765,25050,yes,0.13,1
3958,30,75,772,50,yes,0.13,1
3959,59,23,816,78,yes,0.13,2
3960,43,123,705,50,yes,0.13,1
3961,62,48,751,50,yes,0.13,2
3962,48,145,776,130,yes,0.13,1
3963,29,31,780,50,yes,0.13,2
3964,58,38,751,50,yes,0.13,1
3965,43,78,715,50,yes,0.13,2
3966,39,94,715,50,yes,0.13,1
3967,33,84,747,50,yes,0.13,1
3968,30,22,756,50,yes,0.13,1
3969,28,78,721,50,yes,0.13,1
3970,38,75,771,50,yes,0.13,1
3971,65,71,751,50,yes,0.13,2
3972,35,24,765,50,yes,0.13,1
3973,29,112,716,50,yes,0.13,1
3974,61,53,752,167,yes,0.13,1
3975,46,41,765,50,yes,0.13,2
3976,32,25,765,50,yes,0.13,1
3977,37,42,749,194,yes,0.13,1
3978,54,51,780,113,yes,0.125,1
3979,43,19,776,50,yes,0.13,1
3980,38,950,711,258,yes,0.125,1
3981,46,89,717,50,yes,0.13,1
3982,64,22,765,50,yes,0.125,1
3983,24,119,766,50,yes,0.13,1
3984,39,93,709,50,yes,0.13,1
3985,34,18,776,50,yes,0.13,2
3986,65,32,772,1250,yes,0.13,1
3987,38,182,751,50,yes,0.125,1
3988,62,19,721,50,yes,0.13,1
3989,59,85,726,50,yes,0.125,2
3990,49,950,717,50,yes,0.13,1
3991,57,59,761,134,yes,0.13,1
3992,64,84,715,50,yes,0.13,2
3993,47,95,732,50,yes,0.13,2
3994,24,13,767,50,yes,0.13,1
3995,42,88,763,50,yes,0.13,1
3996,53,34,756,50,yes,0.13,1
3997,32,11,756,50,yes,0.13,2
3998,62,850,745,50,yes,0.13,2
3999,34,41,716,50,yes,0.13,2
4000,47,950,763,50,yes,0.13,2
4001,62,93,713,50,yes,0.125,1
4002,61,81,715,50,yes,0.13,2
4003,59,650,752,50,yes,0.13,1
4004,47,39,756,50,yes,0.13,1
4005,65,22,723,50,yes,0.13,2
4006,56,32,763,79,yes,0.13,1
4007,56,28,780,50,yes,0.13,1
4008,31,35,780,50,yes,0.13,2
4009,61,154,711,351,yes,0.125,1
4010,42,189,739,50,yes,0.13,1
4011,44,30,715,84,yes,0.13,2
4012,47,88,745,50,yes,0.13,1
4013,24,124,756,50,yes,0.13,1
4014,62,23,776,50,yes,0.13,2
4015,56,23,723,50,yes,0.13,1
4016,25,139,740,50,yes,0.13,2
4017,53,173,810,427,yes,0.13,1
4018,26,42,705,153,yes,0.13,1
4019,59,161,747,1650,yes,0.13,2
4020,62,28,723,50,yes,0.13,1
4021,58,191,741,194,yes,0.13,2
4022,30,42,776,1506,yes,0.13,2
4023,35,81,768,50,yes,0.13,1
4024,51,175,723,312,yes,0.13,2
4025,41,82,820,50,yes,0.13,1
4026,51,53,776,50,yes,0.13,2
4027,27,142,731,50,yes,0.13,2
4028,46,42,715,50,yes,0.13,1
4029,46,64,747,189,yes,0.13,2
4030,31,950,705,50,yes,0.13,1
4031,58,44,763,50,yes,0.13,2
4032,42,29,776,50,yes,0.13,1
4033,59,93,756,50,yes,0.13,2
4034,54,69,717,132,yes,0.13,1
4035,35,82,745,50,yes,0.13,1
4036,34,1850,714,50,yes,0.125,1
4037,46,13,723,50,yes,0.13,1
4038,52,72,711,178,yes,0.13,2
4039,55,54,745,50,yes,0.13,1
4040,34,1504,732,50,yes,0.13,1
4041,57,44,715,157,yes,0.13,2
4042,45,30,721,50,yes,0.125,1
4043,29,1950,747,246,yes,0.13,1
4044,49,64,751,50,yes,0.13,1
4045,36,9,776,99,yes,0.13,2
4046,57,38,723,50,yes,0.13,1
4047,25,72,751,50,yes,0.13,1
4048,43,82,741,79,yes,0.13,1
4049,27,48,756,119,yes,0.13,1
4050,54,82,751,294,yes,0.13,2
4051,53,14,780,83,yes,0.13,2
4052,55,162,747,50,yes,0.13,1
4053,43,54,745,50,yes,0.13,1
4054,35,950,711,50,yes,0.13,2
4055,59,64,745,50,yes,0.13,2
4056,42,65,724,50,yes,0.13,1
4057,51,113,728,50,yes,0.13,2
4058,57,38,724,50,yes,0.13,2
4059,39,65,766,50,yes,0.13,2
4060,53,39,766,50,yes,0.13,1
4061,31,174,734,50,yes,0.13,1
4062,33,59,729,50,yes,0.13,1
4063,38,43,745,50,yes,0.13,1
4064,47,24,820,50,yes,0.13,2
4065,63,550,711,166,yes,0.13,2
4066,44,68,761,50,yes,0.13,1
4067,61,61,756,50,yes,0.13,1
4068,52,21,765,50,yes,0.13,1
4069,59,21,765,50,yes,0.13,1
4070,56,31,705,50,yes,0.13,2
4071,58,750,723,50,yes,0.13,2
4072,24,25,780,135,yes,0.13,2
4073,42,78,780,50,yes,0.13,1
4074,51,19,721,50,yes,0.13,2
4075,37,23,776,50,yes,0.13,1
4076,24,30,763,50,yes,0.13,1
4077,49,22,776,50,yes,0.13,2
4078,26,71,776,50,yes,0.13,1
4079,36,58,709,50,yes,0.13,2
4080,65,75,751,50,yes,0.13,1
4081,27,30,760,1150,yes,0.13,2
4082,37,155,766,50,yes,0.13,2
4083,32,83,751,50,yes,0.13,2
4084,46,99,772,50,yes,0.13,2
4085,37,59,711,50,yes,0.13,2
4086,28,53,751,50,yes,0.13,1
4087,32,11,721,50,yes,0.13,2
4088,52,179,719,50,yes,0.13,2
4089,29,71,729,50,yes,0.13,2
4090,24,85,724,50,yes,0.13,1
4091,42,49,724,50,yes,0.13,1
4092,32,122,705,50,yes,0.13,1
4093,30,171,717,50,yes,0.13,1
4094,49,138,751,50,yes,0.13,1
4095,53,8,816,50,yes,0.13,1
4096,42,59,816,50,yes,0.13,1
4097,38,49,752,50,yes,0.13,2
4098,37,92,715,50,yes,0.13,2
4099,27,75,711,50,yes,0.13,2
4100,61,650,752,50,yes,0.13,1
4101,27,41,745,50,yes,0.13,1
4102,45,30,756,50,yes,0.13,1
4103,41,81,816,146,yes,0.13,1
4104,44,52,763,196,yes,0.13,2
4105,38,25,780,50,yes,0.13,2
4106,39,139,726,353,yes,0.13,1
4107,48,54,780,50,yes,0.13,2
4108,47,81,747,50,yes,0.13,2
4109,64,73,751,50,yes,0.13,2
4110,27,350,780,50,yes,0.13,1
4111,66,59,751,50,yes,0.13,2
4112,43,21,766,50,yes,0.13,2
4113,34,65,723,1504,yes,0.13,1
4114,28,41,772,161,yes,0.13,1
4115,52,52,820,121,yes,0.13,2
4116,45,84,772,1850,yes,0.13,1
4117,24,135,765,50,yes,0.13,1
4118,39,18,721,50,yes,0.13,2
4119,30,34,723,50,yes,0.13,1
4120,24,85,776,50,yes,0.13,1
4121,49,23,717,50,yes,0.13,2
4122,53,65,752,50,yes,0.13,2
4123,56,195,747,50,yes,0.13,2
4124,32,30,751,89,yes,0.13,1
4125,53,141,721,50,yes,0.13,2
4126,37,95,723,322,yes,0.13,1
4127,58,23,705,131,yes,0.13,2
4128,43,82,776,50,yes,0.13,1
4129,46,53,715,50,yes,0.13,2
4130,29,150,816,87,yes,0.13,1
4131,56,75,715,125,yes,0.13,1
4132,48,23,816,122,yes,0.13,2
4133,61,133,751,50,yes,0.13,1
4134,41,129,726,50,yes,0.13,2
4135,35,85,820,131,yes,0.13,2
4136,48,168,752,3508,yes,0.13,1
4137,43,83,715,50,yes,0.13,1
4138,37,52,772,50,yes,0.13,1
4139,47,114,756,50,yes,0.125,1
4140,29,81,747,50,yes,0.13,2
4141,63,32,766,50,yes,0.13,2
4142,43,63,724,50,yes,0.13,2
4143,57,750,756,50,yes,0.13,2
4144,55,250,776,50,yes,0.13,1
4145,47,138,717,50,yes,0.13,1
4146,58,63,756,50,yes,0.13,2
4147,53,85,705,118,yes,0.13,1
4148,59,1850,714,50,yes,0.125,1
4149,46,850,720,50,yes,0.13,1
4150,41,53,723,50,yes,0.13,1
4151,46,72,745,75,yes,0.13,1
4152,44,123,745,50,yes,0.125,1
4153,44,91,763,50,yes,0.13,1
4154,32,148,708,50,yes,0.13,1
4155,51,163,705,50,yes,0.13,1
4156,55,28,820,149,yes,0.13,1
4157,37,193,735,50,yes,0.13,2
4158,34,22,767,50,yes,0.13,1
4159,59,74,723,50,yes,0.13,1
4160,45,750,715,50,yes,0.13,1
4161,24,11,820,50,yes,0.13,1
4162,32,61,751,50,yes,0.13,2
4163,61,41,763,50,yes,0.13,1
4164,54,1508,715,50,yes,0.13,1
4165,35,23,772,50,yes,0.13,2
4166,63,135,712,183,yes,0.13,2
4167,66,350,723,86,yes,0.13,2
4168,48,144,724,50,yes,0.13,2
4169,37,139,816,50,yes,0.13,1
4170,41,143,810,2509,yes,0.13,1
4171,31,44,780,50,yes,0.13,1
4172,58,49,749,50,yes,0.13,1
4173,67,75,820,182,yes,0.13,1
4174,35,43,776,50,yes,0.13,1
4175,30,59,765,50,yes,0.13,1
4176,42,154,713,50,yes,0.125,1
4177,44,75,723,50,yes,0.13,2
4178,47,75,751,50,yes,0.13,2
4179,59,88,756,278,yes,0.13,2
4180,29,91,726,50,yes,0.13,2
4181,36,11,717,50,yes,0.125,1
4182,47,22,816,50,yes,0.13,1
4183,55,49,763,2250,yes,0.13,2
4184,41,130,724,342,yes,0.13,2
4185,51,99,751,50,yes,0.13,2
4186,26,82,749,199,yes,0.13,2
4187,33,150,780,81,yes,0.13,2
4188,24,1509,751,1503,yes,0.13,2
4189,24,45,705,50,yes,0.13,2
4190,45,93,745,50,yes,0.13,2
4191,30,89,732,216,yes,0.125,1
4192,42,39,780,132,yes,0.13,2
4193,32,21,721,89,yes,0.13,1
4194,62,31,721,50,yes,0.13,1
4195,63,31,765,50,yes,0.13,1
4196,43,52,751,50,yes,0.13,2
4197,49,13,767,50,yes,0.13,1
4198,51,21,816,76,yes,0.13,1
4199,61,550,745,189,yes,0.13,1
4200,43,81,721,50,yes,0.13,2
4201,43,74,715,50,yes,0.13,2
4202,61,89,765,50,yes,0.13,1
4203,35,82,767,50,yes,0.13,1
4204,59,88,715,50,yes,0.13,2
4205,30,61,724,50,yes,0.13,2
4206,61,139,732,50,yes,0.13,2
4207,48,29,705,50,yes,0.13,2
4208,37,51,724,50,yes,0.13,1
4209,56,58,776,241,yes,0.13,1
4210,35,21,717,125,yes,0.13,1
